,T,lambda,gamma,strategy
73784,30,1.0,11,70
73785,30,1.0,11,70
73786,30,1.0,11,70
73787,30,1.0,11,50
73788,30,1.0,11,70
73789,30,1.0,11,70
73790,30,1.0,11,70
73791,30,1.0,11,70
73792,30,1.0,11,50
73793,30,1.0,11,60
73794,30,1.0,11,70
73795,30,1.0,11,70
73796,30,1.0,11,60
73797,30,1.0,11,80
73798,30,1.0,11,60
73799,30,1.0,11,70
73800,30,1.0,11,70
73801,30,1.0,11,60
73802,30,1.0,11,70
73803,30,1.0,11,70
73804,30,1.0,11,70
73805,30,1.0,11,70
73806,30,1.0,11,70
73807,30,1.0,11,70
73808,30,1.0,11,70
73809,30,1.0,11,70
73810,30,1.0,11,70
73811,30,1.0,11,70
73812,30,1.0,11,70
73813,30,1.0,11,80
73814,30,1.0,11,70
73815,30,1.0,11,80
73816,30,1.0,11,60
73817,30,1.0,11,70
73818,30,1.0,11,50
73819,30,1.0,11,60
73820,30,1.0,11,70
73821,30,1.0,11,50
73822,30,1.0,11,60
73823,30,1.0,11,60
73824,30,1.0,11,70
73825,30,1.0,11,80
73826,30,1.0,11,50
73827,30,1.0,11,70
73828,30,1.0,11,50
73829,30,1.0,11,70
73830,30,1.0,11,60
73831,30,1.0,11,70
73832,30,1.0,11,70
73833,30,1.0,11,70
73834,30,1.0,11,70
73835,30,1.0,11,70
73836,30,1.0,11,60
73837,30,1.0,11,60
73838,30,1.0,11,70
73839,30,1.0,11,70
73840,30,1.0,11,50
73841,30,1.0,11,70
73842,30,1.0,11,50
73843,30,1.0,11,70
73844,30,1.0,11,70
73845,30,1.0,11,70
73846,30,1.0,11,60
73847,30,1.0,11,70
73848,30,1.0,11,70
73849,30,1.0,11,80
73850,30,1.0,11,70
73851,30,1.0,11,70
73852,30,1.0,11,80
73853,30,1.0,11,60
73854,30,1.0,11,60
73855,30,1.0,11,70
73856,30,1.0,11,70
73857,30,1.0,11,70
73858,30,1.0,11,80
73859,30,1.0,11,70
73860,30,1.0,11,70
73861,30,1.0,11,80
73862,30,1.0,11,70
73863,30,1.0,11,60
73864,30,1.0,11,60
73865,30,1.0,11,70
73866,30,1.0,11,70
73867,30,1.0,11,50
73868,30,1.0,11,60
73869,30,1.0,11,60
73870,30,1.0,11,60
73871,30,1.0,11,70
73872,30,1.0,11,70
73873,30,1.0,11,70
73874,30,1.0,11,60
73875,30,1.0,11,70
73876,30,1.0,11,70
73877,30,1.0,11,80
73878,30,1.0,11,70
73879,30,1.0,11,70
73880,30,1.0,11,70
73881,30,1.0,11,70
73882,30,1.0,11,60
73883,30,1.0,11,60
73884,30,1.0,11,70
73885,30,1.0,11,70
73886,30,1.0,11,60
73887,30,1.0,11,70
73888,30,1.0,11,80
73889,30,1.0,11,70
73890,30,1.0,11,70
73891,30,1.0,11,70
73892,30,1.0,11,70
73893,30,1.0,11,60
73894,30,1.0,11,70
73895,30,1.0,11,70
73896,30,1.0,11,60
73897,30,1.0,11,70
73898,30,1.0,11,70
73899,30,1.0,11,80
73900,30,1.0,11,70
73901,30,1.0,11,50
73902,30,1.0,11,70
73903,30,1.0,11,80
73904,30,1.0,11,80
73905,30,1.0,11,70
73906,30,1.0,11,70
73907,30,1.0,11,70
73908,30,1.0,11,60
73909,30,1.0,11,60
73910,30,1.0,11,60
73911,30,1.0,11,80
73912,30,1.0,11,60
73913,30,1.0,11,60
73914,30,1.0,11,70
73915,30,1.0,11,60
73916,30,1.0,11,70
73917,30,1.0,11,80
73918,30,1.0,11,80
73919,30,1.0,11,80
73920,30,1.0,11,80
73921,30,1.0,11,70
73922,30,1.0,11,50
73923,30,1.0,11,60
73924,30,1.0,11,80
73925,30,1.0,11,80
73926,30,1.0,11,70
73927,30,1.0,11,60
73928,30,1.0,11,80
73929,30,1.0,11,70
73930,30,1.0,11,40
73931,30,1.0,11,80
73932,30,1.0,11,60
73933,30,1.0,11,70
73934,30,1.0,11,70
73935,30,1.0,11,80
73936,30,1.0,11,70
73937,30,1.0,11,80
73938,30,1.0,11,70
73939,30,1.0,11,70
73940,30,1.0,11,70
73941,30,1.0,11,80
73942,30,1.0,11,70
73943,30,1.0,11,70
73944,30,1.0,11,60
73945,30,1.0,11,70
73946,30,1.0,11,60
73947,30,1.0,11,60
73948,30,1.0,11,60
73949,30,1.0,11,70
73950,30,1.0,11,70
73951,30,1.0,11,60
73952,30,1.0,11,60
73953,30,1.0,11,70
73954,30,1.0,11,60
73955,30,1.0,11,80
73956,30,1.0,11,70
73957,30,1.0,11,70
73958,30,1.0,11,80
73959,30,1.0,11,70
73960,30,1.0,11,70
73961,30,1.0,11,80
73962,30,1.0,11,70
73963,30,1.0,11,70
73964,30,1.0,11,70
73965,30,1.0,11,60
73966,30,1.0,11,60
73967,30,1.0,11,80
73968,30,1.0,11,70
73969,30,1.0,11,60
73970,30,1.0,11,70
73971,30,1.0,11,60
73972,30,1.0,11,60
73973,30,1.0,11,60
73974,30,1.0,11,70
73975,30,1.0,11,70
73976,30,1.0,11,70
73977,30,1.0,11,60
73978,30,1.0,11,70
73979,30,1.0,11,70
73980,30,1.0,11,70
73981,30,1.0,11,60
73982,30,1.0,11,70
73983,30,1.0,11,70
73984,30,1.0,11,70
73985,30,1.0,11,70
73986,30,1.0,11,70
73987,30,1.0,11,70
73988,30,1.0,11,80
73989,30,1.0,11,70
73990,30,1.0,11,70
73991,30,1.0,11,60
73992,30,1.0,11,70
73993,30,1.0,11,70
73994,30,1.0,11,60
73995,30,1.0,11,70
73996,30,1.0,11,60
73997,30,1.0,11,70
73998,30,1.0,11,70
73999,30,1.0,11,70
74000,30,1.0,11,80
74001,30,1.0,11,70
74002,30,1.0,11,70
74003,30,1.0,11,80
74004,30,1.0,11,80
74005,30,1.0,11,60
74006,30,1.0,11,80
74007,30,1.0,11,70
74008,30,1.0,11,60
74009,30,1.0,11,80
74010,30,1.0,11,60
74011,30,1.0,11,70
74012,30,1.0,11,70
74013,30,1.0,11,70
74014,30,1.0,11,80
74015,30,1.0,11,70
74016,30,1.0,11,70
74017,30,1.0,11,60
74018,30,1.0,11,80
74019,30,1.0,11,70
74020,30,1.0,11,70
74021,30,1.0,11,60
74022,30,1.0,11,70
74023,30,1.0,11,70
74024,30,1.0,11,70
74025,30,1.0,11,70
74026,30,1.0,11,70
74027,30,1.0,11,70
74028,30,1.0,11,80
74029,30,1.0,11,70
74030,30,1.0,11,80
74031,30,1.0,11,80
74032,30,1.0,11,80
74033,30,1.0,11,80
74034,30,1.0,11,60
74035,30,1.0,11,80
74036,30,1.0,11,80
74037,30,1.0,11,80
74038,30,1.0,11,60
74039,30,1.0,11,70
74040,30,1.0,11,60
74041,30,1.0,11,80
74042,30,1.0,11,60
74043,30,1.0,11,70
74044,30,1.0,11,70
74045,30,1.0,11,70
74046,30,1.0,11,70
74047,30,1.0,11,70
74048,30,1.0,11,70
74049,30,1.0,11,70
74050,30,1.0,11,70
74051,30,1.0,11,80
74052,30,1.0,11,80
74053,30,1.0,11,70
74054,30,1.0,11,70
74055,30,1.0,11,70
74056,30,1.0,11,70
74057,30,1.0,11,70
74058,30,1.0,11,60
74059,30,1.0,11,60
74060,30,1.0,11,60
74061,30,1.0,11,70
74062,30,1.0,11,70
74063,30,1.0,11,70
74064,30,1.0,11,70
74065,30,1.0,11,40
74066,30,1.0,11,70
74067,30,1.0,11,60
74068,30,1.0,11,80
74069,30,1.0,11,70
74070,30,1.0,11,60
74071,30,1.0,11,80
74072,30,1.0,11,70
74073,30,1.0,11,80
74074,30,1.0,11,70
74075,30,1.0,11,80
74076,30,1.0,11,70
74077,30,1.0,11,60
74078,30,1.0,11,70
74079,30,1.0,11,70
74080,30,1.0,11,70
74081,30,1.0,11,70
74082,30,1.0,11,60
74083,30,1.0,11,80
74084,30,1.0,11,80
74085,30,1.0,11,70
74086,30,1.0,11,70
74087,30,1.0,11,70
74088,30,1.0,11,50
74089,30,1.0,11,80
74090,30,1.0,11,70
74091,30,1.0,11,60
74092,30,1.0,11,70
74093,30,1.0,11,70
74094,30,1.0,11,60
74095,30,1.0,11,80
74096,30,1.0,11,70
74097,30,1.0,11,70
74098,30,1.0,11,60
74099,30,1.0,11,70
74100,30,1.0,11,70
74101,30,1.0,11,80
74102,30,1.0,11,70
74103,30,1.0,11,60
74104,30,1.0,11,70
74105,30,1.0,11,60
74106,30,1.0,11,70
74107,30,1.0,11,70
74108,30,1.0,11,70
74109,30,1.0,11,70
74110,30,1.0,11,70
74111,30,1.0,11,60
74112,30,1.0,11,70
74113,30,1.0,11,60
74114,30,1.0,11,60
74115,30,1.0,11,70
74116,30,1.0,11,70
74117,30,1.0,11,50
74118,30,1.0,11,70
74119,30,1.0,11,70
74120,30,1.0,11,70
74121,30,1.0,11,70
74122,30,1.0,11,60
74123,30,1.0,11,60
74124,30,1.0,11,70
74125,30,1.0,11,60
74126,30,1.0,11,80
74127,30,1.0,11,60
74128,30,1.0,11,50
74129,30,1.0,11,70
74130,30,1.0,11,70
74131,30,1.0,11,70
74132,30,1.0,11,70
74133,30,1.0,11,60
74134,30,1.0,11,60
74135,30,1.0,11,80
74136,30,1.0,11,50
74137,30,1.0,11,70
74138,30,1.0,11,60
74139,30,1.0,11,70
74140,30,1.0,11,70
74141,30,1.0,11,60
74142,30,1.0,11,70
74143,30,1.0,11,60
74144,30,1.0,11,70
74145,30,1.0,11,70
74146,30,1.0,11,70
74147,30,1.0,11,60
74148,30,1.0,11,70
74149,30,1.0,11,60
74150,30,1.0,11,80
74151,30,1.0,11,80
74152,30,1.0,11,70
74153,30,1.0,11,70
74154,30,1.0,11,70
74155,30,1.0,11,80
74156,30,1.0,11,70
74157,30,1.0,11,70
74158,30,1.0,11,70
74159,30,1.0,11,70
74160,30,1.0,11,80
74161,30,1.0,11,60
74162,30,1.0,11,70
74163,30,1.0,11,70
74164,30,1.0,11,70
74165,30,1.0,11,60
74166,30,1.0,11,80
74167,30,1.0,11,60
74168,30,1.0,11,70
74169,30,1.0,11,80
74170,30,1.0,11,70
74171,30,1.0,11,80
74172,30,1.0,11,70
74173,30,1.0,11,60
74174,30,1.0,11,50
74175,30,1.0,11,50
74176,30,1.0,11,70
74177,30,1.0,11,50
74178,30,1.0,11,70
74179,30,1.0,11,70
74180,30,1.0,11,80
74181,30,1.0,11,70
74182,30,1.0,11,70
74183,30,1.0,11,70
74184,30,1.0,11,70
74185,30,1.0,11,70
74186,30,1.0,11,70
74187,30,1.0,11,60
74188,30,1.0,11,70
74189,30,1.0,11,70
74190,30,1.0,11,60
74191,30,1.0,11,80
74192,30,1.0,11,70
74193,30,1.0,11,70
74194,30,1.0,11,70
74195,30,1.0,11,70
74196,30,1.0,11,60
74197,30,1.0,11,70
74198,30,1.0,11,70
74199,30,1.0,11,60
74200,30,1.0,11,70
74201,30,1.0,11,60
74202,30,1.0,11,70
74203,30,1.0,11,60
74204,30,1.0,11,60
74205,30,1.0,11,70
74206,30,1.0,11,70
74207,30,1.0,11,70
74208,30,1.0,11,60
74209,30,1.0,11,60
74210,30,1.0,11,60
74211,30,1.0,11,70
74212,30,1.0,11,60
74213,30,1.0,11,60
74214,30,1.0,11,70
74215,30,1.0,11,80
74216,30,1.0,11,50
74217,30,1.0,11,70
74218,30,1.0,11,80
74219,30,1.0,11,60
74220,30,1.0,11,70
74221,30,1.0,11,70
74222,30,1.0,11,70
74223,30,1.0,11,70
74224,30,1.0,11,70
74225,30,1.0,11,70
74226,30,1.0,11,80
74227,30,1.0,11,70
74228,30,1.0,11,60
74229,30,1.0,11,70
74230,30,1.0,11,50
74231,30,1.0,11,60
74232,30,1.0,11,70
74233,30,1.0,11,70
74234,30,1.0,11,70
74235,30,1.0,11,70
74236,30,1.0,11,70
74237,30,1.0,11,70
74238,30,1.0,11,70
74239,30,1.0,11,70
74240,30,1.0,11,70
74241,30,1.0,11,70
74242,30,1.0,11,50
74243,30,1.0,11,80
74244,30,1.0,11,70
74245,30,1.0,11,70
74246,30,1.0,11,60
74247,30,1.0,11,70
74248,30,1.0,11,80
74249,30,1.0,11,60
74250,30,1.0,11,60
74251,30,1.0,11,60
74252,30,1.0,11,60
74253,30,1.0,11,70
74254,30,1.0,11,60
74255,30,1.0,11,60
74256,30,1.0,11,50
74257,30,1.0,11,70
74258,30,1.0,11,80
74259,30,1.0,11,70
74260,30,1.0,11,60
74261,30,1.0,11,80
74262,30,1.0,11,70
74263,30,1.0,11,70
74264,30,1.0,11,60
74265,30,1.0,11,70
74266,30,1.0,11,70
74267,30,1.0,11,70
74268,30,1.0,11,60
74269,30,1.0,11,60
74270,30,1.0,11,70
74271,30,1.0,11,60
74272,30,1.0,11,80
74273,30,1.0,11,50
74274,30,1.0,11,70
74275,30,1.0,11,50
74276,30,1.0,11,70
74277,30,1.0,11,60
74278,30,1.0,11,70
74279,30,1.0,11,70
74280,30,1.0,11,70
74281,30,1.0,11,70
74282,30,1.0,11,70
74283,30,1.0,11,70
74284,30,1.0,11,60
74285,30,1.0,11,70
74286,30,1.0,11,70
74287,30,1.0,11,70
74288,30,1.0,11,70
74289,30,1.0,11,70
74290,30,1.0,11,70
74291,30,1.0,11,70
74292,30,1.0,11,70
74293,30,1.0,11,60
74294,30,1.0,11,70
74295,30,1.0,11,80
74296,30,1.0,11,70
74297,30,1.0,11,70
74298,30,1.0,11,60
74299,30,1.0,11,80
74300,30,1.0,11,70
74301,30,1.0,11,60
74302,30,1.0,11,70
74303,30,1.0,11,80
74304,30,1.0,11,80
74305,30,1.0,11,70
74306,30,1.0,11,70
74307,30,1.0,11,80
74308,30,1.0,11,70
74309,30,1.0,11,70
74310,30,1.0,11,70
74311,30,1.0,11,60
74312,30,1.0,11,70
74313,30,1.0,11,70
74314,30,1.0,11,80
74315,30,1.0,11,60
74316,30,1.0,11,60
74317,30,1.0,11,60
74318,30,1.0,11,70
74319,30,1.0,11,80
74320,30,1.0,11,70
74321,30,1.0,11,70
74322,30,1.0,11,70
74323,30,1.0,11,70
74324,30,1.0,11,70
74325,30,1.0,11,70
74326,30,1.0,11,70
74327,30,1.0,11,70
74328,30,1.0,11,60
74329,30,1.0,11,50
74330,30,1.0,11,70
74331,30,1.0,11,60
74332,30,1.0,11,60
74333,30,1.0,11,50
74334,30,1.0,11,80
74335,30,1.0,11,70
74336,30,1.0,11,60
74337,30,1.0,11,80
74338,30,1.0,11,70
74339,30,1.0,11,70
74340,30,1.0,11,60
74341,30,1.0,11,70
74342,30,1.0,11,70
74343,30,1.0,11,60
74344,30,1.0,11,70
74345,30,1.0,11,60
74346,30,1.0,11,70
74347,30,1.0,11,70
74348,30,1.0,11,70
74349,30,1.0,11,70
74350,30,1.0,11,60
74351,30,1.0,11,60
74352,30,1.0,11,70
74353,30,1.0,11,70
74354,30,1.0,11,60
74355,30,1.0,11,70
74356,30,1.0,11,70
74357,30,1.0,11,60
74358,30,1.0,11,70
74359,30,1.0,11,60
74360,30,1.0,11,70
74361,30,1.0,11,80
74362,30,1.0,11,70
74363,30,1.0,11,80
74364,30,1.0,11,80
74365,30,1.0,11,70
74366,30,1.0,11,60
74367,30,1.0,11,70
74368,30,1.0,11,80
74369,30,1.0,11,80
74370,30,1.0,11,70
74371,30,1.0,11,70
74372,30,1.0,11,60
74373,30,1.0,11,70
74374,30,1.0,11,60
74375,30,1.0,11,60
74376,30,1.0,11,70
74377,30,1.0,11,80
74378,30,1.0,11,70
74379,30,1.0,11,70
74380,30,1.0,11,70
74381,30,1.0,11,70
74382,30,1.0,11,60
74383,30,1.0,11,70
74384,30,1.0,11,60
74385,30,1.0,11,60
74386,30,1.0,11,60
74387,30,1.0,11,80
74388,30,1.0,11,70
74389,30,1.0,11,70
74390,30,1.0,11,60
74391,30,1.0,11,70
74392,30,1.0,11,50
74393,30,1.0,11,60
74394,30,1.0,11,60
74395,30,1.0,11,60
74396,30,1.0,11,70
74397,30,1.0,11,70
74398,30,1.0,11,60
74399,30,1.0,11,70
74400,30,1.0,11,70
74401,30,1.0,11,70
74402,30,1.0,11,80
74403,30,1.0,11,70
74404,30,1.0,11,70
74405,30,1.0,11,80
74406,30,1.0,11,70
74407,30,1.0,11,70
74408,30,1.0,11,70
74409,30,1.0,11,70
74410,30,1.0,11,70
74411,30,1.0,11,60
74412,30,1.0,11,70
74413,30,1.0,11,70
74414,30,1.0,11,80
74415,30,1.0,11,60
74416,30,1.0,11,70
74417,30,1.0,11,70
74418,30,1.0,11,70
74419,30,1.0,11,80
74420,30,1.0,11,70
74421,30,1.0,11,70
74422,30,1.0,11,70
74423,30,1.0,11,80
74424,30,1.0,11,60
74425,30,1.0,11,70
74426,30,1.0,11,50
74427,30,1.0,11,70
74428,30,1.0,11,80
74429,30,1.0,11,60
74430,30,1.0,11,70
74431,30,1.0,11,80
74432,30,1.0,11,80
74433,30,1.0,11,80
74434,30,1.0,11,70
74435,30,1.0,11,60
74436,30,1.0,11,60
74437,30,1.0,11,60
74438,30,1.0,11,80
74439,30,1.0,11,70
74440,30,1.0,11,80
74441,30,1.0,11,60
74442,30,1.0,11,60
74443,30,1.0,11,60
74444,30,1.0,11,80
74445,30,1.0,11,60
74446,30,1.0,11,70
74447,30,1.0,11,80
74448,30,1.0,11,70
74449,30,1.0,11,60
74450,30,1.0,11,80
74451,30,1.0,11,60
74452,30,1.0,11,70
74453,30,1.0,11,70
74454,30,1.0,11,70
74455,30,1.0,11,70
74456,30,1.0,11,70
74457,30,1.0,11,70
74458,30,1.0,11,70
74459,30,1.0,11,70
74460,30,1.0,11,60
74461,30,1.0,11,70
74462,30,1.0,11,60
74463,30,1.0,11,70
74464,30,1.0,11,70
74465,30,1.0,11,50
74466,30,1.0,11,60
74467,30,1.0,11,70
74468,30,1.0,11,60
74469,30,1.0,11,70
74470,30,1.0,11,70
74471,30,1.0,11,70
74472,30,1.0,11,80
74473,30,1.0,11,70
74474,30,1.0,11,70
74475,30,1.0,11,80
74476,30,1.0,11,60
74477,30,1.0,11,80
74478,30,1.0,11,70
74479,30,1.0,11,60
74480,30,1.0,11,60
74481,30,1.0,11,60
74482,30,1.0,11,70
74483,30,1.0,11,70
74484,30,1.0,11,50
74485,30,1.0,11,50
74486,30,1.0,11,80
74487,30,1.0,11,80
74488,30,1.0,11,80
74489,30,1.0,11,80
74490,30,1.0,11,70
74491,30,1.0,11,70
74492,30,1.0,11,80
74493,30,1.0,11,60
74494,30,1.0,11,70
74495,30,1.0,11,60
74496,30,1.0,11,60
74497,30,1.0,11,70
74498,30,1.0,11,80
74499,30,1.0,11,70
74500,30,1.0,11,70
74501,30,1.0,11,70
74502,30,1.0,11,60
74503,30,1.0,11,80
74504,30,1.0,11,60
74505,30,1.0,11,70
74506,30,1.0,11,70
74507,30,1.0,11,70
74508,30,1.0,11,70
74509,30,1.0,11,70
74510,30,1.0,11,70
74511,30,1.0,11,60
74512,30,1.0,11,70
74513,30,1.0,11,70
74514,30,1.0,11,80
74515,30,1.0,11,70
74516,30,1.0,11,70
74517,30,1.0,11,70
74518,30,1.0,11,60
74519,30,1.0,11,70
74520,30,1.0,11,70
74521,30,1.0,11,70
74522,30,1.0,11,60
74523,30,1.0,11,70
74524,30,1.0,11,60
74525,30,1.0,11,70
74526,30,1.0,11,70
74527,30,1.0,11,70
74528,30,1.0,11,70
74529,30,1.0,11,70
74530,30,1.0,11,70
74531,30,1.0,11,60
74532,30,1.0,11,70
74533,30,1.0,11,70
74534,30,1.0,11,70
74535,30,1.0,11,80
74536,30,1.0,11,60
74537,30,1.0,11,70
74538,30,1.0,11,80
74539,30,1.0,11,70
74540,30,1.0,11,70
74541,30,1.0,11,70
74542,30,1.0,11,70
74543,30,1.0,11,80
74544,30,1.0,11,80
74545,30,1.0,11,70
74546,30,1.0,11,70
74547,30,1.0,11,50
74548,30,1.0,11,70
74549,30,1.0,11,70
74550,30,1.0,11,70
74551,30,1.0,11,70
74552,30,1.0,11,70
74553,30,1.0,11,60
74554,30,1.0,11,60
74555,30,1.0,11,40
74556,30,1.0,11,70
74557,30,1.0,11,60
74558,30,1.0,11,60
74559,30,1.0,11,60
74560,30,1.0,11,80
74561,30,1.0,11,70
74562,30,1.0,11,60
74563,30,1.0,11,80
74564,30,1.0,11,70
74565,30,1.0,11,70
74566,30,1.0,11,70
74567,30,1.0,11,70
74568,30,1.0,11,70
74569,30,1.0,11,60
74570,30,1.0,11,70
74571,30,1.0,11,70
74572,30,1.0,11,70
74573,30,1.0,11,60
74574,30,1.0,11,70
74575,30,1.0,11,70
74576,30,1.0,11,80
74577,30,1.0,11,70
74578,30,1.0,11,70
74579,30,1.0,11,60
74580,30,1.0,11,70
74581,30,1.0,11,70
74582,30,1.0,11,60
74583,30,1.0,11,60
74584,30,1.0,11,70
74585,30,1.0,11,70
74586,30,1.0,11,80
74587,30,1.0,11,60
74588,30,1.0,11,70
74589,30,1.0,11,50
74590,30,1.0,11,60
74591,30,1.0,11,60
74592,30,1.0,11,60
74593,30,1.0,11,70
74594,30,1.0,11,60
74595,30,1.0,11,60
74596,30,1.0,11,80
74597,30,1.0,11,70
74598,30,1.0,11,70
74599,30,1.0,11,70
74600,30,1.0,11,60
74601,30,1.0,11,70
74602,30,1.0,11,70
74603,30,1.0,11,80
74604,30,1.0,11,70
74605,30,1.0,11,80
74606,30,1.0,11,80
74607,30,1.0,11,60
74608,30,1.0,11,70
74609,30,1.0,11,80
74610,30,1.0,11,70
74611,30,1.0,11,70
74612,30,1.0,11,60
74613,30,1.0,11,60
74614,30,1.0,11,70
74615,30,1.0,11,60
74616,30,1.0,11,70
74617,30,1.0,11,60
74618,30,1.0,11,50
74619,30,1.0,11,60
74620,30,1.0,11,80
74621,30,1.0,11,70
74622,30,1.0,11,70
74623,30,1.0,11,70
74624,30,1.0,11,80
74625,30,1.0,11,50
74626,30,1.0,11,70
74627,30,1.0,11,80
74628,30,1.0,11,60
74629,30,1.0,11,70
74630,30,1.0,11,70
74631,30,1.0,11,70
74632,30,1.0,11,70
74633,30,1.0,11,70
74634,30,1.0,11,70
74635,30,1.0,11,60
74636,30,1.0,11,70
74637,30,1.0,11,70
74638,30,1.0,11,60
74639,30,1.0,11,80
74640,30,1.0,11,60
74641,30,1.0,11,60
74642,30,1.0,11,80
74643,30,1.0,11,70
74644,30,1.0,11,70
74645,30,1.0,11,70
74646,30,1.0,11,80
74647,30,1.0,11,70
74648,30,1.0,11,60
74649,30,1.0,11,70
74650,30,1.0,11,60
74651,30,1.0,11,70
74652,30,1.0,11,40
74653,30,1.0,11,60
74654,30,1.0,11,70
74655,30,1.0,11,70
74656,30,1.0,11,70
74657,30,1.0,11,70
74658,30,1.0,11,70
74659,30,1.0,11,70
74660,30,1.0,11,70
74661,30,1.0,11,80
74662,30,1.0,11,70
74663,30,1.0,11,60
74664,30,1.0,11,60
74665,30,1.0,11,70
74666,30,1.0,11,60
74667,30,1.0,11,70
74668,30,1.0,11,60
74669,30,1.0,11,70
74670,30,1.0,11,60
74671,30,1.0,11,70
74672,30,1.0,11,60
74673,30,1.0,11,60
74674,30,1.0,11,70
74675,30,1.0,11,60
74676,30,1.0,11,70
74677,30,1.0,11,60
74678,30,1.0,11,70
74679,30,1.0,11,70
74680,30,1.0,11,60
74681,30,1.0,11,70
74682,30,1.0,11,70
74683,30,1.0,11,80
74684,30,1.0,11,70
74685,30,1.0,11,60
74686,30,1.0,11,70
74687,30,1.0,11,80
74688,30,1.0,11,60
74689,30,1.0,11,70
74690,30,1.0,11,70
74691,30,1.0,11,70
74692,30,1.0,11,80
74693,30,1.0,11,60
74694,30,1.0,11,80
74695,30,1.0,11,70
74696,30,1.0,11,70
74697,30,1.0,11,60
74698,30,1.0,11,70
74699,30,1.0,11,70
74700,30,1.0,11,80
74701,30,1.0,11,80
74702,30,1.0,11,70
74703,30,1.0,11,60
74704,30,1.0,11,60
74705,30,1.0,11,70
74706,30,1.0,11,60
74707,30,1.0,11,70
74708,30,1.0,11,60
74709,30,1.0,11,70
74710,30,1.0,11,70
74711,30,1.0,11,70
74712,30,1.0,11,60
74713,30,1.0,11,50
74714,30,1.0,11,70
74715,30,1.0,11,80
74716,30,1.0,11,60
74717,30,1.0,11,60
74718,30,1.0,11,80
74719,30,1.0,11,60
74720,30,1.0,11,70
74721,30,1.0,11,70
74722,30,1.0,11,70
74723,30,1.0,11,80
74724,30,1.0,11,70
74725,30,1.0,11,60
74726,30,1.0,11,70
74727,30,1.0,11,80
74728,30,1.0,11,80
74729,30,1.0,11,50
74730,30,1.0,11,70
74731,30,1.0,11,80
74732,30,1.0,11,70
74733,30,1.0,11,70
74734,30,1.0,11,70
74735,30,1.0,11,60
74736,30,1.0,11,80
74737,30,1.0,11,70
74738,30,1.0,11,70
74739,30,1.0,11,60
74740,30,1.0,11,70
74741,30,1.0,11,70
74742,30,1.0,11,70
74743,30,1.0,11,60
74744,30,1.0,11,70
74745,30,1.0,11,70
74746,30,1.0,11,50
74747,30,1.0,11,80
74748,30,1.0,11,60
74749,30,1.0,11,60
74750,30,1.0,11,70
74751,30,1.0,11,60
74752,30,1.0,11,70
74753,30,1.0,11,80
74754,30,1.0,11,70
74755,30,1.0,11,70
74756,30,1.0,11,60
74757,30,1.0,11,60
74758,30,1.0,11,80
74759,30,1.0,11,60
74760,30,1.0,11,60
74761,30,1.0,11,60
74762,30,1.0,11,70
74763,30,1.0,11,70
74764,30,1.0,11,60
74765,30,1.0,11,60
74766,30,1.0,11,70
74767,30,1.0,11,60
74768,30,1.0,11,50
74769,30,1.0,11,70
74770,30,1.0,11,70
74771,30,1.0,11,60
74772,30,1.0,11,70
74773,30,1.0,11,70
74774,30,1.0,11,70
74775,30,1.0,11,60
74776,30,1.0,11,70
74777,30,1.0,11,70
74778,30,1.0,11,60
74779,30,1.0,11,70
74780,30,1.0,11,50
74781,30,1.0,11,70
74782,30,1.0,11,70
74783,30,1.0,11,60
74784,30,1.0,11,70
74785,30,1.0,11,70
74786,30,1.0,11,70
74787,30,1.0,11,50
74788,30,1.0,11,70
74789,30,1.0,11,60
74790,30,1.0,11,70
74791,30,1.0,11,80
74792,30,1.0,11,70
74793,30,1.0,11,80
74794,30,1.0,11,70
74795,30,1.0,11,60
74796,30,1.0,11,60
74797,30,1.0,11,70
74798,30,1.0,11,70
74799,30,1.0,11,70
74800,30,1.0,11,70
74801,30,1.0,11,70
74802,30,1.0,11,70
74803,30,1.0,11,70
74804,30,1.0,11,70
74805,30,1.0,11,80
74806,30,1.0,11,50
74807,30,1.0,11,60
74808,30,1.0,11,60
74809,30,1.0,11,70
74810,30,1.0,11,80
74811,30,1.0,11,80
74812,30,1.0,11,60
74813,30,1.0,11,80
74814,30,1.0,11,60
74815,30,1.0,11,70
74816,30,1.0,11,70
74817,30,1.0,11,80
74818,30,1.0,11,70
74819,30,1.0,11,60
74820,30,1.0,11,70
74821,30,1.0,11,70
74822,30,1.0,11,70
74823,30,1.0,11,50
74824,30,1.0,11,60
74825,30,1.0,11,60
74826,30,1.0,11,70
74827,30,1.0,11,70
74828,30,1.0,11,80
74829,30,1.0,11,70
74830,30,1.0,11,70
74831,30,1.0,11,50
74832,30,1.0,11,70
74833,30,1.0,11,80
74834,30,1.0,11,80
74835,30,1.0,11,80
74836,30,1.0,11,70
74837,30,1.0,11,60
74838,30,1.0,11,60
74839,30,1.0,11,80
74840,30,1.0,11,70
74841,30,1.0,11,70
74842,30,1.0,11,70
74843,30,1.0,11,70
74844,30,1.0,11,70
74845,30,1.0,11,70
74846,30,1.0,11,70
74847,30,1.0,11,80
74848,30,1.0,11,60
74849,30,1.0,11,70
74850,30,1.0,11,70
74851,30,1.0,11,70
74852,30,1.0,11,60
74853,30,1.0,11,70
74854,30,1.0,11,60
74855,30,1.0,11,60
74856,30,1.0,11,70
74857,30,1.0,11,70
74858,30,1.0,11,70
