,T,lambda,gamma,strategy
6019,30,0.25,,coop
6020,30,0.25,,coop
6021,30,0.25,,coop
6022,30,0.25,,coop
6023,30,0.25,,coop
6024,30,0.25,,coop
6025,30,0.25,,coop
6026,30,0.25,,coop
6027,30,0.25,,coop
6028,30,0.25,,coop
6029,30,0.25,,coop
6030,30,0.25,,coop
6031,30,0.25,,coop
6032,30,0.25,,coop
6033,30,0.25,,coop
6034,30,0.25,,coop
6035,30,0.25,,coop
6036,30,0.25,,coop
6037,30,0.25,,coop
6038,30,0.25,,coop
6039,30,0.25,,coop
6040,30,0.25,,coop
6041,30,0.25,,coop
6042,30,0.25,,coop
6043,30,0.25,,coop
6044,30,0.25,,coop
6045,30,0.25,,coop
6046,30,0.25,,coop
6047,30,0.25,,coop
6048,30,0.25,,coop
6049,30,0.25,,coop
6050,30,0.25,,coop
6051,30,0.25,,coop
6052,30,0.25,,coop
6053,30,0.25,,coop
6054,30,0.25,,coop
6055,30,0.25,,coop
6056,30,0.25,,coop
6057,30,0.25,,coop
6058,30,0.25,,coop
6059,30,0.25,,coop
6060,30,0.25,,coop
6061,30,0.25,,coop
6062,30,0.25,,coop
6063,30,0.25,,coop
6064,30,0.25,,coop
6065,30,0.25,,coop
6066,30,0.25,,coop
6067,30,0.25,,coop
6068,30,0.25,,coop
6069,30,0.25,,coop
6070,30,0.25,,coop
6071,30,0.25,,coop
6072,30,0.25,,coop
6073,30,0.25,,coop
6074,30,0.25,,coop
6075,30,0.25,,coop
6076,30,0.25,,coop
6077,30,0.25,,coop
6078,30,0.25,,coop
6079,30,0.25,,coop
6080,30,0.25,,coop
6081,30,0.25,,coop
6082,30,0.25,,coop
6083,30,0.25,,coop
6084,30,0.25,,coop
6085,30,0.25,,coop
6086,30,0.25,,coop
6087,30,0.25,,coop
6088,30,0.25,,coop
6089,30,0.25,,coop
6090,30,0.25,,coop
6091,30,0.25,,coop
6092,30,0.25,,coop
6093,30,0.25,,coop
6094,30,0.25,,coop
6095,30,0.25,,coop
6096,30,0.25,,coop
6097,30,0.25,,coop
6098,30,0.25,,coop
6099,30,0.25,,coop
6100,30,0.25,,coop
6101,30,0.25,,coop
6102,30,0.25,,coop
6103,30,0.25,,coop
6104,30,0.25,,coop
6105,30,0.25,,coop
6106,30,0.25,,coop
6107,30,0.25,,coop
6108,30,0.25,,coop
6109,30,0.25,,coop
6110,30,0.25,,coop
6111,30,0.25,,coop
6112,30,0.25,,coop
6113,30,0.25,,coop
6114,30,0.25,,coop
6115,30,0.25,,coop
6116,30,0.25,,coop
6117,30,0.25,,coop
6118,30,0.25,,coop
6119,30,0.25,,coop
6120,30,0.25,,coop
6121,30,0.25,,coop
6122,30,0.25,,coop
6123,30,0.25,,coop
6124,30,0.25,,coop
6125,30,0.25,,coop
6126,30,0.25,,coop
6127,30,0.25,,coop
6128,30,0.25,,coop
6129,30,0.25,,coop
6130,30,0.25,,coop
6131,30,0.25,,coop
6132,30,0.25,,coop
6133,30,0.25,,coop
6134,30,0.25,,coop
6135,30,0.25,,coop
6136,30,0.25,,coop
6137,30,0.25,,coop
6138,30,0.25,,coop
6139,30,0.25,,coop
6140,30,0.25,,coop
6141,30,0.25,,coop
6142,30,0.25,,coop
6143,30,0.25,,coop
6144,30,0.25,,coop
6145,30,0.25,,coop
6146,30,0.25,,coop
6147,30,0.25,,coop
6148,30,0.25,,coop
6149,30,0.25,,coop
6150,30,0.25,,coop
6151,30,0.25,,coop
6152,30,0.25,,coop
6153,30,0.25,,coop
6154,30,0.25,,coop
6155,30,0.25,,coop
6156,30,0.25,,coop
6157,30,0.25,,coop
6158,30,0.25,,coop
6159,30,0.25,,coop
6160,30,0.25,,coop
6161,30,0.25,,coop
6162,30,0.25,,coop
6163,30,0.25,,coop
6164,30,0.25,,coop
6165,30,0.25,,coop
6166,30,0.25,,coop
6167,30,0.25,,coop
6168,30,0.25,,coop
6169,30,0.25,,coop
6170,30,0.25,,coop
6171,30,0.25,,coop
6172,30,0.25,,coop
6173,30,0.25,,coop
6174,30,0.25,,coop
6175,30,0.25,,coop
6176,30,0.25,,coop
6177,30,0.25,,coop
6178,30,0.25,,coop
6179,30,0.25,,coop
6180,30,0.25,,coop
6181,30,0.25,,coop
6182,30,0.25,,coop
6183,30,0.25,,coop
6184,30,0.25,,coop
6185,30,0.25,,coop
6186,30,0.25,,coop
6187,30,0.25,,coop
6188,30,0.25,,coop
6189,30,0.25,,coop
6190,30,0.25,,coop
6191,30,0.25,,coop
6192,30,0.25,,coop
6193,30,0.25,,coop
6194,30,0.25,,coop
6195,30,0.25,,coop
6196,30,0.25,,coop
6197,30,0.25,,coop
6198,30,0.25,,coop
6199,30,0.25,,coop
6200,30,0.25,,coop
6201,30,0.25,,coop
6202,30,0.25,,coop
6203,30,0.25,,coop
6204,30,0.25,,coop
6205,30,0.25,,coop
6206,30,0.25,,coop
6207,30,0.25,,coop
6208,30,0.25,,coop
6209,30,0.25,,coop
6210,30,0.25,,coop
6211,30,0.25,,coop
6212,30,0.25,,coop
6213,30,0.25,,coop
6214,30,0.25,,coop
6215,30,0.25,,coop
6216,30,0.25,,coop
6217,30,0.25,,coop
6218,30,0.25,,coop
6219,30,0.25,,coop
6220,30,0.25,,coop
6221,30,0.25,,coop
6222,30,0.25,,coop
6223,30,0.25,,coop
6224,30,0.25,,coop
6225,30,0.25,,coop
6226,30,0.25,,coop
6227,30,0.25,,coop
6228,30,0.25,,coop
6229,30,0.25,,coop
6230,30,0.25,,coop
6231,30,0.25,,coop
6232,30,0.25,,coop
6233,30,0.25,,coop
6234,30,0.25,,coop
6235,30,0.25,,coop
6236,30,0.25,,coop
6237,30,0.25,,coop
6238,30,0.25,,coop
6239,30,0.25,,coop
6240,30,0.25,,coop
6241,30,0.25,,coop
6242,30,0.25,,coop
6243,30,0.25,,coop
6244,30,0.25,,coop
6245,30,0.25,,coop
6246,30,0.25,,coop
6247,30,0.25,,coop
6248,30,0.25,,coop
6249,30,0.25,,coop
6250,30,0.25,,coop
6251,30,0.25,,coop
6252,30,0.25,,coop
6253,30,0.25,,coop
6254,30,0.25,,coop
6255,30,0.25,,coop
6256,30,0.25,,coop
6257,30,0.25,,coop
6258,30,0.25,,coop
6259,30,0.25,,coop
6260,30,0.25,,coop
6261,30,0.25,,coop
6262,30,0.25,,coop
6263,30,0.25,,coop
6264,30,0.25,,coop
6265,30,0.25,,coop
6266,30,0.25,,coop
6267,30,0.25,,coop
6268,30,0.25,,coop
6269,30,0.25,,coop
6270,30,0.25,,coop
6271,30,0.25,,coop
6272,30,0.25,,coop
6273,30,0.25,,coop
6274,30,0.25,,coop
6275,30,0.25,,coop
6276,30,0.25,,coop
6277,30,0.25,,coop
6278,30,0.25,,coop
6279,30,0.25,,coop
6280,30,0.25,,coop
6281,30,0.25,,coop
6282,30,0.25,,coop
6283,30,0.25,,coop
6284,30,0.25,,coop
6285,30,0.25,,coop
6286,30,0.25,,coop
6287,30,0.25,,coop
6288,30,0.25,,coop
6289,30,0.25,,coop
6290,30,0.25,,coop
6291,30,0.25,,coop
6292,30,0.25,,coop
6293,30,0.25,,coop
6294,30,0.25,,coop
6295,30,0.25,,coop
6296,30,0.25,,coop
6297,30,0.25,,coop
6298,30,0.25,,coop
6299,30,0.25,,coop
6300,30,0.25,,coop
6301,30,0.25,,coop
6302,30,0.25,,coop
6303,30,0.25,,coop
6304,30,0.25,,coop
6305,30,0.25,,coop
6306,30,0.25,,coop
6307,30,0.25,,coop
6308,30,0.25,,coop
6309,30,0.25,,coop
6310,30,0.25,,coop
6311,30,0.25,,coop
6312,30,0.25,,coop
6313,30,0.25,,coop
6314,30,0.25,,coop
6315,30,0.25,,coop
6316,30,0.25,,coop
6317,30,0.25,,coop
6318,30,0.25,,coop
6319,30,0.25,,coop
6320,30,0.25,,coop
6321,30,0.25,,coop
6322,30,0.25,,coop
6323,30,0.25,,coop
6324,30,0.25,,coop
6325,30,0.25,,coop
6326,30,0.25,,coop
6327,30,0.25,,coop
6328,30,0.25,,coop
6329,30,0.25,,coop
6330,30,0.25,,coop
6331,30,0.25,,coop
6332,30,0.25,,coop
6333,30,0.25,,coop
6334,30,0.25,,coop
6335,30,0.25,,coop
6336,30,0.25,,coop
6337,30,0.25,,coop
6338,30,0.25,,coop
6339,30,0.25,,coop
6340,30,0.25,,coop
6341,30,0.25,,coop
6342,30,0.25,,coop
6343,30,0.25,,coop
6344,30,0.25,,coop
6345,30,0.25,,coop
6346,30,0.25,,coop
6347,30,0.25,,coop
6348,30,0.25,,coop
6349,30,0.25,,coop
6350,30,0.25,,coop
6351,30,0.25,,coop
6352,30,0.25,,coop
6353,30,0.25,,coop
6354,30,0.25,,defect
6355,30,0.25,,coop
6356,30,0.25,,coop
6357,30,0.25,,coop
6358,30,0.25,,coop
6359,30,0.25,,coop
6360,30,0.25,,coop
6361,30,0.25,,coop
6362,30,0.25,,coop
6363,30,0.25,,coop
6364,30,0.25,,coop
6365,30,0.25,,coop
6366,30,0.25,,coop
6367,30,0.25,,coop
6368,30,0.25,,coop
6369,30,0.25,,coop
6370,30,0.25,,coop
6371,30,0.25,,coop
6372,30,0.25,,coop
6373,30,0.25,,coop
6374,30,0.25,,coop
6375,30,0.25,,coop
6376,30,0.25,,coop
6377,30,0.25,,coop
6378,30,0.25,,coop
6379,30,0.25,,coop
6380,30,0.25,,coop
6381,30,0.25,,coop
6382,30,0.25,,coop
6383,30,0.25,,coop
6384,30,0.25,,coop
6385,30,0.25,,coop
6386,30,0.25,,coop
6387,30,0.25,,coop
6388,30,0.25,,coop
6389,30,0.25,,coop
6390,30,0.25,,coop
6391,30,0.25,,coop
6392,30,0.25,,coop
6393,30,0.25,,coop
6394,30,0.25,,coop
6395,30,0.25,,coop
6396,30,0.25,,coop
6397,30,0.25,,coop
6398,30,0.25,,coop
6399,30,0.25,,coop
6400,30,0.25,,coop
6401,30,0.25,,coop
6402,30,0.25,,coop
6403,30,0.25,,coop
6404,30,0.25,,coop
6405,30,0.25,,coop
6406,30,0.25,,coop
6407,30,0.25,,coop
6408,30,0.25,,coop
6409,30,0.25,,coop
6410,30,0.25,,coop
6411,30,0.25,,coop
6412,30,0.25,,coop
6413,30,0.25,,coop
6414,30,0.25,,coop
6415,30,0.25,,coop
6416,30,0.25,,coop
6417,30,0.25,,coop
6418,30,0.25,,coop
6419,30,0.25,,coop
6420,30,0.25,,coop
6421,30,0.25,,coop
6422,30,0.25,,coop
6423,30,0.25,,coop
6424,30,0.25,,coop
6425,30,0.25,,coop
6426,30,0.25,,coop
6427,30,0.25,,coop
6428,30,0.25,,coop
6429,30,0.25,,coop
6430,30,0.25,,coop
6431,30,0.25,,coop
6432,30,0.25,,coop
6433,30,0.25,,coop
6434,30,0.25,,coop
6435,30,0.25,,coop
6436,30,0.25,,coop
6437,30,0.25,,coop
6438,30,0.25,,coop
6439,30,0.25,,coop
6440,30,0.25,,coop
6441,30,0.25,,coop
6442,30,0.25,,coop
6443,30,0.25,,coop
6444,30,0.25,,coop
6445,30,0.25,,coop
6446,30,0.25,,coop
6447,30,0.25,,coop
6448,30,0.25,,coop
6449,30,0.25,,coop
6450,30,0.25,,coop
6451,30,0.25,,coop
6452,30,0.25,,coop
6453,30,0.25,,coop
6454,30,0.25,,coop
6455,30,0.25,,coop
6456,30,0.25,,coop
6457,30,0.25,,coop
6458,30,0.25,,coop
6459,30,0.25,,coop
6460,30,0.25,,coop
6461,30,0.25,,coop
6462,30,0.25,,coop
6463,30,0.25,,coop
6464,30,0.25,,coop
6465,30,0.25,,coop
6466,30,0.25,,coop
6467,30,0.25,,coop
6468,30,0.25,,coop
6469,30,0.25,,coop
6470,30,0.25,,coop
6471,30,0.25,,coop
6472,30,0.25,,coop
6473,30,0.25,,coop
6474,30,0.25,,coop
6475,30,0.25,,coop
6476,30,0.25,,coop
6477,30,0.25,,coop
6478,30,0.25,,coop
6479,30,0.25,,coop
6480,30,0.25,,coop
6481,30,0.25,,coop
6482,30,0.25,,coop
6483,30,0.25,,coop
6484,30,0.25,,coop
6485,30,0.25,,coop
6486,30,0.25,,coop
6487,30,0.25,,coop
6488,30,0.25,,coop
6489,30,0.25,,coop
6490,30,0.25,,coop
6491,30,0.25,,coop
6492,30,0.25,,coop
6493,30,0.25,,coop
6494,30,0.25,,coop
6495,30,0.25,,coop
6496,30,0.25,,coop
6497,30,0.25,,coop
6498,30,0.25,,coop
6499,30,0.25,,coop
6500,30,0.25,,coop
6501,30,0.25,,coop
6502,30,0.25,,coop
6503,30,0.25,,coop
6504,30,0.25,,coop
6505,30,0.25,,coop
6506,30,0.25,,coop
6507,30,0.25,,coop
6508,30,0.25,,coop
6509,30,0.25,,coop
6510,30,0.25,,coop
6511,30,0.25,,coop
6512,30,0.25,,coop
6513,30,0.25,,coop
6514,30,0.25,,coop
6515,30,0.25,,coop
6516,30,0.25,,coop
6517,30,0.25,,coop
6518,30,0.25,,coop
6519,30,0.25,,coop
6520,30,0.25,,coop
6521,30,0.25,,coop
6522,30,0.25,,coop
6523,30,0.25,,coop
6524,30,0.25,,coop
6525,30,0.25,,coop
6526,30,0.25,,coop
6527,30,0.25,,coop
6528,30,0.25,,coop
6529,30,0.25,,coop
6530,30,0.25,,defect
6531,30,0.25,,coop
6532,30,0.25,,coop
6533,30,0.25,,coop
6534,30,0.25,,coop
6535,30,0.25,,coop
6536,30,0.25,,coop
6537,30,0.25,,coop
6538,30,0.25,,coop
6539,30,0.25,,coop
6540,30,0.25,,coop
6541,30,0.25,,coop
6542,30,0.25,,coop
6543,30,0.25,,coop
6544,30,0.25,,coop
6545,30,0.25,,coop
6546,30,0.25,,coop
6547,30,0.25,,coop
6548,30,0.25,,coop
6549,30,0.25,,coop
6550,30,0.25,,coop
6551,30,0.25,,coop
6552,30,0.25,,coop
6553,30,0.25,,coop
6554,30,0.25,,coop
6555,30,0.25,,coop
6556,30,0.25,,coop
6557,30,0.25,,coop
6558,30,0.25,,coop
6559,30,0.25,,coop
6560,30,0.25,,coop
6561,30,0.25,,coop
6562,30,0.25,,coop
6563,30,0.25,,coop
6564,30,0.25,,coop
6565,30,0.25,,coop
6566,30,0.25,,coop
6567,30,0.25,,coop
6568,30,0.25,,coop
6569,30,0.25,,coop
6570,30,0.25,,coop
6571,30,0.25,,coop
6572,30,0.25,,coop
6573,30,0.25,,coop
6574,30,0.25,,coop
6575,30,0.25,,coop
6576,30,0.25,,coop
6577,30,0.25,,coop
6578,30,0.25,,coop
6579,30,0.25,,coop
6580,30,0.25,,defect
6581,30,0.25,,coop
6582,30,0.25,,coop
6583,30,0.25,,coop
6584,30,0.25,,coop
6585,30,0.25,,coop
6586,30,0.25,,coop
6587,30,0.25,,coop
6588,30,0.25,,coop
6589,30,0.25,,coop
6590,30,0.25,,coop
6591,30,0.25,,coop
6592,30,0.25,,coop
6593,30,0.25,,coop
6594,30,0.25,,coop
6595,30,0.25,,coop
6596,30,0.25,,coop
6597,30,0.25,,coop
6598,30,0.25,,coop
6599,30,0.25,,coop
6600,30,0.25,,coop
6601,30,0.25,,coop
6602,30,0.25,,coop
6603,30,0.25,,coop
6604,30,0.25,,coop
6605,30,0.25,,coop
6606,30,0.25,,coop
6607,30,0.25,,coop
6608,30,0.25,,coop
6609,30,0.25,,coop
6610,30,0.25,,coop
6611,30,0.25,,coop
6612,30,0.25,,coop
6613,30,0.25,,coop
6614,30,0.25,,coop
6615,30,0.25,,coop
6616,30,0.25,,coop
6617,30,0.25,,coop
6618,30,0.25,,coop
6619,30,0.25,,coop
6620,30,0.25,,coop
6621,30,0.25,,coop
6622,30,0.25,,coop
6623,30,0.25,,coop
6624,30,0.25,,coop
6625,30,0.25,,coop
6626,30,0.25,,coop
6627,30,0.25,,coop
6628,30,0.25,,coop
6629,30,0.25,,coop
6630,30,0.25,,coop
6631,30,0.25,,coop
6632,30,0.25,,coop
6633,30,0.25,,coop
6634,30,0.25,,coop
6635,30,0.25,,coop
6636,30,0.25,,coop
6637,30,0.25,,coop
6638,30,0.25,,coop
6639,30,0.25,,coop
6640,30,0.25,,coop
6641,30,0.25,,coop
6642,30,0.25,,coop
6643,30,0.25,,coop
6644,30,0.25,,coop
6645,30,0.25,,coop
6646,30,0.25,,coop
6647,30,0.25,,coop
6648,30,0.25,,coop
6649,30,0.25,,coop
6650,30,0.25,,coop
6651,30,0.25,,coop
6652,30,0.25,,coop
6653,30,0.25,,coop
6654,30,0.25,,coop
6655,30,0.25,,coop
6656,30,0.25,,coop
6657,30,0.25,,coop
6658,30,0.25,,coop
6659,30,0.25,,coop
6660,30,0.25,,coop
6661,30,0.25,,coop
6662,30,0.25,,coop
6663,30,0.25,,coop
6664,30,0.25,,coop
6665,30,0.25,,coop
6666,30,0.25,,coop
6667,30,0.25,,coop
6668,30,0.25,,coop
6669,30,0.25,,coop
6670,30,0.25,,coop
6671,30,0.25,,coop
6672,30,0.25,,coop
6673,30,0.25,,coop
6674,30,0.25,,coop
6675,30,0.25,,coop
6676,30,0.25,,coop
6677,30,0.25,,coop
6678,30,0.25,,coop
6679,30,0.25,,coop
6680,30,0.25,,coop
6681,30,0.25,,coop
6682,30,0.25,,coop
6683,30,0.25,,coop
6684,30,0.25,,coop
6685,30,0.25,,coop
6686,30,0.25,,coop
6687,30,0.25,,coop
6688,30,0.25,,coop
6689,30,0.25,,coop
6690,30,0.25,,coop
6691,30,0.25,,coop
6692,30,0.25,,coop
6693,30,0.25,,coop
6694,30,0.25,,coop
6695,30,0.25,,coop
6696,30,0.25,,coop
6697,30,0.25,,coop
6698,30,0.25,,coop
6699,30,0.25,,coop
6700,30,0.25,,coop
6701,30,0.25,,coop
6702,30,0.25,,coop
6703,30,0.25,,coop
6704,30,0.25,,coop
6705,30,0.25,,coop
6706,30,0.25,,coop
6707,30,0.25,,coop
6708,30,0.25,,coop
6709,30,0.25,,coop
6710,30,0.25,,coop
6711,30,0.25,,coop
6712,30,0.25,,coop
6713,30,0.25,,coop
6714,30,0.25,,coop
6715,30,0.25,,coop
6716,30,0.25,,coop
6717,30,0.25,,coop
6718,30,0.25,,coop
6719,30,0.25,,coop
6720,30,0.25,,coop
6721,30,0.25,,coop
6722,30,0.25,,coop
6723,30,0.25,,coop
6724,30,0.25,,coop
6725,30,0.25,,coop
6726,30,0.25,,coop
6727,30,0.25,,coop
6728,30,0.25,,coop
6729,30,0.25,,coop
6730,30,0.25,,coop
6731,30,0.25,,coop
6732,30,0.25,,coop
6733,30,0.25,,coop
6734,30,0.25,,coop
6735,30,0.25,,coop
6736,30,0.25,,coop
6737,30,0.25,,coop
6738,30,0.25,,coop
6739,30,0.25,,coop
6740,30,0.25,,coop
6741,30,0.25,,coop
6742,30,0.25,,coop
6743,30,0.25,,coop
6744,30,0.25,,coop
6745,30,0.25,,coop
6746,30,0.25,,coop
6747,30,0.25,,coop
6748,30,0.25,,coop
6749,30,0.25,,coop
6750,30,0.25,,coop
6751,30,0.25,,coop
6752,30,0.25,,coop
6753,30,0.25,,coop
6754,30,0.25,,coop
6755,30,0.25,,coop
6756,30,0.25,,coop
6757,30,0.25,,coop
6758,30,0.25,,coop
6759,30,0.25,,coop
6760,30,0.25,,coop
6761,30,0.25,,coop
6762,30,0.25,,coop
6763,30,0.25,,coop
6764,30,0.25,,coop
6765,30,0.25,,coop
6766,30,0.25,,coop
6767,30,0.25,,coop
6768,30,0.25,,coop
6769,30,0.25,,coop
6770,30,0.25,,coop
6771,30,0.25,,coop
6772,30,0.25,,coop
6773,30,0.25,,coop
6774,30,0.25,,coop
6775,30,0.25,,coop
6776,30,0.25,,coop
6777,30,0.25,,coop
6778,30,0.25,,coop
6779,30,0.25,,coop
6780,30,0.25,,coop
6781,30,0.25,,coop
6782,30,0.25,,coop
6783,30,0.25,,coop
6784,30,0.25,,coop
6785,30,0.25,,coop
6786,30,0.25,,coop
6787,30,0.25,,coop
6788,30,0.25,,coop
6789,30,0.25,,coop
6790,30,0.25,,coop
6791,30,0.25,,coop
6792,30,0.25,,coop
6793,30,0.25,,coop
6794,30,0.25,,coop
6795,30,0.25,,coop
6796,30,0.25,,coop
6797,30,0.25,,coop
6798,30,0.25,,coop
6799,30,0.25,,coop
6800,30,0.25,,coop
6801,30,0.25,,coop
6802,30,0.25,,coop
6803,30,0.25,,coop
6804,30,0.25,,coop
6805,30,0.25,,coop
6806,30,0.25,,coop
6807,30,0.25,,coop
6808,30,0.25,,coop
6809,30,0.25,,coop
6810,30,0.25,,coop
6811,30,0.25,,coop
6812,30,0.25,,coop
6813,30,0.25,,coop
6814,30,0.25,,coop
6815,30,0.25,,coop
6816,30,0.25,,coop
6817,30,0.25,,coop
6818,30,0.25,,coop
6819,30,0.25,,coop
6820,30,0.25,,coop
6821,30,0.25,,coop
6822,30,0.25,,coop
6823,30,0.25,,coop
6824,30,0.25,,coop
6825,30,0.25,,coop
6826,30,0.25,,coop
6827,30,0.25,,coop
6828,30,0.25,,coop
6829,30,0.25,,coop
6830,30,0.25,,coop
6831,30,0.25,,coop
6832,30,0.25,,coop
6833,30,0.25,,coop
6834,30,0.25,,coop
6835,30,0.25,,coop
6836,30,0.25,,coop
6837,30,0.25,,coop
6838,30,0.25,,coop
6839,30,0.25,,coop
6840,30,0.25,,coop
6841,30,0.25,,coop
6842,30,0.25,,coop
6843,30,0.25,,coop
6844,30,0.25,,coop
6845,30,0.25,,coop
6846,30,0.25,,coop
6847,30,0.25,,coop
6848,30,0.25,,coop
6849,30,0.25,,coop
6850,30,0.25,,coop
6851,30,0.25,,coop
6852,30,0.25,,coop
6853,30,0.25,,coop
6854,30,0.25,,coop
6855,30,0.25,,coop
6856,30,0.25,,coop
6857,30,0.25,,coop
6858,30,0.25,,coop
6859,30,0.25,,coop
6860,30,0.25,,coop
6861,30,0.25,,coop
6862,30,0.25,,coop
6863,30,0.25,,coop
6864,30,0.25,,coop
6865,30,0.25,,coop
6866,30,0.25,,coop
6867,30,0.25,,coop
6868,30,0.25,,coop
6869,30,0.25,,coop
6870,30,0.25,,coop
6871,30,0.25,,coop
6872,30,0.25,,coop
6873,30,0.25,,coop
6874,30,0.25,,coop
6875,30,0.25,,coop
6876,30,0.25,,coop
6877,30,0.25,,coop
6878,30,0.25,,coop
6879,30,0.25,,coop
6880,30,0.25,,coop
6881,30,0.25,,coop
6882,30,0.25,,coop
6883,30,0.25,,coop
6884,30,0.25,,coop
6885,30,0.25,,coop
6886,30,0.25,,coop
6887,30,0.25,,coop
6888,30,0.25,,coop
6889,30,0.25,,coop
6890,30,0.25,,coop
6891,30,0.25,,coop
6892,30,0.25,,coop
6893,30,0.25,,coop
6894,30,0.25,,coop
6895,30,0.25,,coop
6896,30,0.25,,coop
6897,30,0.25,,coop
6898,30,0.25,,coop
6899,30,0.25,,coop
6900,30,0.25,,coop
6901,30,0.25,,coop
6902,30,0.25,,coop
6903,30,0.25,,coop
6904,30,0.25,,coop
6905,30,0.25,,coop
6906,30,0.25,,coop
6907,30,0.25,,coop
6908,30,0.25,,coop
6909,30,0.25,,defect
6910,30,0.25,,defect
6911,30,0.25,,coop
6912,30,0.25,,coop
6913,30,0.25,,coop
6914,30,0.25,,coop
6915,30,0.25,,coop
6916,30,0.25,,coop
6917,30,0.25,,coop
6918,30,0.25,,coop
6919,30,0.25,,coop
6920,30,0.25,,coop
6921,30,0.25,,coop
6922,30,0.25,,coop
6923,30,0.25,,coop
6924,30,0.25,,coop
6925,30,0.25,,coop
6926,30,0.25,,coop
6927,30,0.25,,coop
6928,30,0.25,,coop
6929,30,0.25,,coop
6930,30,0.25,,coop
6931,30,0.25,,coop
6932,30,0.25,,coop
6933,30,0.25,,coop
6934,30,0.25,,coop
6935,30,0.25,,coop
6936,30,0.25,,coop
6937,30,0.25,,coop
6938,30,0.25,,coop
6939,30,0.25,,coop
6940,30,0.25,,coop
6941,30,0.25,,coop
6942,30,0.25,,coop
6943,30,0.25,,coop
6944,30,0.25,,coop
6945,30,0.25,,coop
6946,30,0.25,,coop
6947,30,0.25,,coop
6948,30,0.25,,coop
6949,30,0.25,,coop
6950,30,0.25,,coop
6951,30,0.25,,coop
6952,30,0.25,,coop
6953,30,0.25,,coop
6954,30,0.25,,coop
6955,30,0.25,,coop
6956,30,0.25,,coop
6957,30,0.25,,coop
6958,30,0.25,,coop
6959,30,0.25,,coop
6960,30,0.25,,coop
6961,30,0.25,,coop
6962,30,0.25,,coop
6963,30,0.25,,coop
6964,30,0.25,,coop
6965,30,0.25,,coop
6966,30,0.25,,coop
6967,30,0.25,,coop
6968,30,0.25,,coop
6969,30,0.25,,coop
6970,30,0.25,,coop
6971,30,0.25,,coop
6972,30,0.25,,coop
6973,30,0.25,,coop
6974,30,0.25,,coop
6975,30,0.25,,coop
6976,30,0.25,,coop
6977,30,0.25,,coop
6978,30,0.25,,coop
6979,30,0.25,,coop
6980,30,0.25,,coop
6981,30,0.25,,coop
6982,30,0.25,,coop
6983,30,0.25,,coop
6984,30,0.25,,coop
6985,30,0.25,,coop
6986,30,0.25,,coop
6987,30,0.25,,coop
6988,30,0.25,,coop
6989,30,0.25,,coop
6990,30,0.25,,coop
6991,30,0.25,,coop
6992,30,0.25,,coop
6993,30,0.25,,coop
6994,30,0.25,,coop
6995,30,0.25,,coop
6996,30,0.25,,coop
6997,30,0.25,,coop
6998,30,0.25,,coop
6999,30,0.25,,coop
7000,30,0.25,,coop
7001,30,0.25,,coop
7002,30,0.25,,coop
7003,30,0.25,,coop
7004,30,0.25,,coop
7005,30,0.25,,coop
7006,30,0.25,,coop
7007,30,0.25,,coop
7008,30,0.25,,coop
7009,30,0.25,,coop
7010,30,0.25,,coop
7011,30,0.25,,coop
7012,30,0.25,,coop
7013,30,0.25,,coop
7014,30,0.25,,coop
7015,30,0.25,,coop
7016,30,0.25,,coop
7017,30,0.25,,coop
7018,30,0.25,,coop
7019,30,0.25,,coop
7020,30,0.25,,coop
7021,30,0.25,,coop
7022,30,0.25,,coop
7023,30,0.25,,coop
7024,30,0.25,,coop
7025,30,0.25,,coop
7026,30,0.25,,coop
7027,30,0.25,,coop
7028,30,0.25,,coop
7029,30,0.25,,coop
7030,30,0.25,,coop
7031,30,0.25,,coop
7032,30,0.25,,coop
7033,30,0.25,,coop
7034,30,0.25,,coop
7035,30,0.25,,coop
7036,30,0.25,,coop
7037,30,0.25,,coop
7038,30,0.25,,coop
7039,30,0.25,,coop
7040,30,0.25,,coop
7041,30,0.25,,coop
7042,30,0.25,,coop
7043,30,0.25,,coop
7044,30,0.25,,coop
7045,30,0.25,,coop
7046,30,0.25,,coop
7047,30,0.25,,coop
7048,30,0.25,,coop
7049,30,0.25,,coop
7050,30,0.25,,coop
7051,30,0.25,,coop
7052,30,0.25,,coop
7053,30,0.25,,coop
7054,30,0.25,,coop
7055,30,0.25,,coop
7056,30,0.25,,coop
7057,30,0.25,,defect
7058,30,0.25,,coop
7059,30,0.25,,coop
7060,30,0.25,,coop
7061,30,0.25,,coop
7062,30,0.25,,coop
7063,30,0.25,,coop
7064,30,0.25,,coop
7065,30,0.25,,coop
7066,30,0.25,,coop
7067,30,0.25,,coop
7068,30,0.25,,coop
7069,30,0.25,,coop
7070,30,0.25,,coop
7071,30,0.25,,coop
7072,30,0.25,,coop
7073,30,0.25,,coop
7074,30,0.25,,coop
7075,30,0.25,,coop
7076,30,0.25,,coop
7077,30,0.25,,coop
7078,30,0.25,,coop
7079,30,0.25,,coop
7080,30,0.25,,coop
7081,30,0.25,,coop
7082,30,0.25,,coop
7083,30,0.25,,coop
7084,30,0.25,,coop
7085,30,0.25,,coop
7086,30,0.25,,coop
7087,30,0.25,,coop
7088,30,0.25,,coop
7089,30,0.25,,coop
7090,30,0.25,,coop
7091,30,0.25,,coop
7092,30,0.25,,coop
7093,30,0.25,,coop
